GradientNorms,TimeTaken,FunctionValues
88431.46134602837,0.9351670742034912,1302949.2856340501
40915.74087822699,0.9366726875305176,1302949.2164478812
40915.74017970349,0.9381439685821533,1302949.1920494067
40915.73913597425,0.9396305084228516,1302949.1396604422
40915.13736184552,0.9416177272796631,1302889.0508402486
40919.33235576554,0.943103551864624,1302828.5639057746
40913.94615689792,0.9450888633728027,1302812.7923579346
41039.954771605684,0.9465751647949219,1302800.0965353139
41419.993732769995,0.948063850402832,1302800.0234514703
40913.35814816063,0.9500477313995361,1302799.9987518357
40913.35776238011,0.951535701751709,1302799.9743561961
40874.33231533072,0.9530234336853027,1299933.5688750155
588927.18370005,0.9545118808746338,1291014.038480447
3324609.3699259954,0.9564950466156006,1289796.362636228
52741614.908242956,0.9579837322235107,1309985.6206720844
41652.354935756746,0.959967851638794,1289715.3785496515
41648.69927531061,0.961472749710083,1289715.3532658797
40706.04015602978,0.9629430770874023,1289702.7399752361
40705.8401580381,0.9649288654327393,1289690.390929812
40703.5611122497,0.9664158821105957,1289336.1192289717
6433892.139274497,0.9679036140441895,1289340.4616223571
40697.14842062529,0.9693930149078369,1289038.8023037445
40695.48660754831,0.9708786010742188,1289038.7781662594
40695.48622431547,0.9723684787750244,1289038.754026976
40095.437449316516,0.974351167678833,1215368.1875836095
40942149.17275121,0.9763367176055908,7392987.473484848
291036525.30296844,0.9783205986022949,1765643.9565339058
2872997328.7448206,0.9798078536987305,61296560.50549816
117794.13177112983,0.9812970161437988,1148411.9592059855
117785.95557760236,0.9828011989593506,1148411.7569906695
114266.3044032004,0.9842720031738281,1148245.2816899351
111212.4247159589,0.9862565994262695,1148086.8615011044
107606.47724306525,0.987743616104126,1147868.6701861804
254675.3816819064,0.9892337322235107,1147540.9274220422
9405482.395972708,0.9912152290344238,1148178.3249008653
104985.51316658007,0.9927029609680176,1147533.609435865
104966.32890562068,0.9941909313201904,1147533.4488159716
104726.03545683564,0.99617600440979,1147531.3331071185
99288.17295519396,0.9976644515991211,1147440.8142278043
97554.45824465906,0.999152421951294,1147355.3296428062
156105.8648463945,1.0006399154663086,1146912.273556709
22519062.898199107,1.0026257038116455,1150587.1612584018
88397.66744791593,1.0041112899780273,1146891.780963291
88394.52591848801,1.005599021911621,1146891.6670815393
88387.17154476471,1.0075836181640625,1146891.3318192898
81213.22938804112,1.0095677375793457,1146316.8164998095
288315.88675669784,1.0110554695129395,1146173.7091031768
69713.40873083616,1.0125436782836914,1145847.1939213541
2147831.857177774,1.0145275592803955,1145846.9478238712
157951.90536387966,1.0160155296325684,1145813.4479929185
64718.211259479634,1.0175034999847412,1145813.2356676392
64716.861581392855,1.0189905166625977,1145813.1746251625
38340.46371018103,1.020479440689087,1144529.9602905102
51450.660173186654,1.0224637985229492,1143867.8760314924
165548.1745848235,1.0239512920379639,1143852.4340401788
3746890.5175862904,1.0255496501922607,1143954.018934152
38333.949589404576,1.027423620223999,1143851.703940683
38333.90873831003,1.0289113521575928,1143851.6825241721
38323.40337360037,1.0303995609283447,1143840.8575328463
38323.21251630589,1.0318868160247803,1143829.8133095119
38456.46183776276,1.0333762168884277,1143047.0505075746
5606635.393141681,1.0353596210479736,1143240.3238684528
38309.34971704068,1.0368468761444092,1143011.249381292
38309.348712315026,1.038334846496582,1143011.2279922506
38309.34822960089,1.0403196811676025,1143011.2002941438
38306.0230973019,1.042799472808838,1142631.4772329694
41704.317107085095,1.044783353805542,1142251.0260397415
39620.89168491827,1.0467710494995117,1142238.757246725
3814852.7415137254,1.0487840175628662,1142336.7374963127
38296.383799736665,1.0507690906524658,1142230.6776142237
38296.37836518471,1.0517606735229492,1142230.6562396572
38296.37698715828,1.0532503128051758,1142230.631809631
38295.9377909396,1.054736852645874,1142215.0439074107
38295.64248327604,1.0562248229980469,1142199.4353597704
38295.41484913978,1.0577125549316406,1142162.7552402795
219010.75744726093,1.0592007637023926,1142135.2630432746
38294.9558027466,1.0606884956359863,1142134.902813163
38294.64065854637,1.0621767044067383,1142134.8814403634
38294.639927627926,1.0636646747589111,1142134.8600428924
38294.2711115751,1.065152645111084,1142113.2759981568
38293.90249174898,1.066641092300415,1142091.6505065714
38293.61205822708,1.0676331520080566,1142069.472366196
77382.86848360942,1.0691206455230713,1142050.9658693797
38294.39588704378,1.0706086158752441,1142050.9114516662
38293.17271322305,1.0720958709716797,1142050.8900799965
38293.17218138556,1.0735845565795898,1142050.8687043656
38292.749351735074,1.0750725269317627,1142016.9385162164
38292.84540281079,1.0765607357025146,1141982.9191769355
38292.563875718,1.0780484676361084,1141966.7815810335
101412.9349585838,1.0795354843139648,1141957.8838507105
38291.64896862218,1.0810248851776123,1141957.7982035698
38291.56406892883,1.082017421722412,1141957.7768343342
38291.56368286064,1.0835044384002686,1141957.7554164403
38290.01855049389,1.0849921703338623,1141786.921074357
38574.84149374791,1.0864810943603516,1141615.5660844499
38287.98746449639,1.0879676342010498,1141603.81138753
148478.32816621402,1.089456558227539,1141593.0686845449
38287.41937954988,1.0909440517425537,1141592.897296993
38285.40011296046,1.092432975769043,1141592.8759335573
38285.399752377816,1.0939204692840576,1141592.8545693434
37515.518488762646,1.0954084396362305,1053402.0239053208
61554539.907922246,1.0968971252441406,15077229.043369813
925198779.0947945,1.0983850955963135,7209492.208657599
2067726987.4116445,1.099872350692749,32127578.87479884
60467.67770810538,1.1013610363006592,971828.8229465837
60400.810744646275,1.1023523807525635,971828.7696881869
39760.864712831906,1.1038405895233154,971809.2186929373
39586.90943857804,1.1053276062011719,971797.4231113439
35409.9430393551,1.1068172454833984,971357.0748613912
16795401.280563094,1.1083054542541504,972965.2227588914
36622.39892926542,1.1097924709320068,970909.642840397
35320.02949696268,1.1112806797027588,970909.6239763584
35319.97204108164,1.113264560699463,970909.6057947216
35305.22867263304,1.1142563819885254,970900.2537103739
35305.039377010085,1.1157445907592773,970890.90532209
35529.05305488714,1.1172330379486084,969443.8426221723
19407182.75888602,1.1187210083007812,972105.2591419008
35274.351318257366,1.1202092170715332,969360.6642887784
35274.34809853075,1.1216981410980225,969360.6461545185
35274.347545034856,1.1231846809387207,969360.6263269485
35273.90060274426,1.1246721744537354,969328.6729740336
35274.39242186429,1.1261610984802246,969296.6237508011
35289.783041699,1.1276485919952393,969283.5464117081
88957.64388843162,1.129136562347412,969282.215690371
35272.9193970538,1.1306252479553223,969282.1489574959
35272.91826552776,1.1321113109588623,969282.1308247071
35272.913475408845,1.1331043243408203,969282.0436158151
35272.51682729175,1.1345927715301514,969267.5684466794
35272.19419586236,1.1360805034637451,969252.9942528156
35284.61846522411,1.137568473815918,969226.8945995102
47675.49204518644,1.1390564441680908,969226.2744242225
35271.69529086032,1.1405434608459473,969226.2487949322
35271.694740385305,1.1421966552734375,969226.2306634019
35271.6743640529,1.1440165042877197,969225.5413104538
35271.24582371291,1.145007848739624,969198.1742981902
35271.293656242,1.1469931602478027,969167.7848424129
39223.62017528719,1.1484806537628174,969153.0315607857
35583.12425825633,1.1494722366333008,969153.0064734216
35270.474580036265,1.1509628295898438,969152.9881817178
35270.47314165418,1.1524488925933838,969152.9700514006
35269.98398939928,1.1539363861083984,969140.6240701893
35269.71262649978,1.1554234027862549,969128.2661420379
35269.7129621076,1.1593928337097168,969090.9552289785
232773.2552045589,1.162367343902588,969072.694397532
35268.718842992486,1.1648550033569336,969072.2904901601
35268.63332318675,1.166832447052002,969072.2723617305
35268.63284142266,1.168816089630127,969072.2541821027
35268.14887002108,1.170799970626831,969035.8083711666
35269.476710381365,1.1727845668792725,968999.2576199457
35268.37652209393,1.1747701168060303,968986.8157144439
124669.27502159214,1.1767525672912598,968979.4249243884
35266.846772189136,1.1782546043395996,968979.302591935
35266.77457346753,1.1797294616699219,968979.2844654261
35266.77417583532,1.1817123889923096,968979.2662888857
35265.7295147947,1.1832013130187988,968884.0729366124
35336.11193543236,1.184687614440918,968788.5707253508
35347.20080848918,1.1866743564605713,968778.282583023
642694.7859987731,1.1881599426269531,968776.4770074313
35262.90344806418,1.189647912979126,968773.457981299
35262.89945636611,1.1916327476501465,968773.4398588076
35262.898107056484,1.1931202411651611,968773.4181610093
35262.4768276424,1.1951045989990234,968759.8570806348
35262.17616864713,1.196591854095459,968746.2760549656
35262.1774450465,1.1980812549591064,968716.9296180807
162224.34886127475,1.1995689868927002,968702.4688669173
35261.396372881376,1.2015528678894043,968702.2680263954
35261.313871884806,1.203040361404419,968702.249905493
35261.31345783645,1.2045273780822754,968702.2317390315
35260.53388427845,1.2065131664276123,968634.0297819958
35282.17569982398,1.2079997062683105,968565.6071878105
35264.091836807784,1.2099838256835938,968554.8755998454
266887.0120874687,1.211472511291504,968547.3809428462
35258.317429118746,1.2129628658294678,968546.8528323146
35258.25039699993,1.2149453163146973,968546.8347145709
35258.249997346014,1.2164497375488281,968546.8165426723
35257.282755226726,1.217921257019043,968459.1409615988
35310.200668705904,1.2194087505340576,968371.1797454817
35259.58559210459,1.220895528793335,968360.8053635837
265259.2360219404,1.2228813171386719,968352.5648036798
35254.57119307648,1.2243678569793701,968352.0430047294
35254.41223053239,1.2263524532318115,968352.0248908841
35254.411864921574,1.2278401851654053,968352.0067562592
35250.79946119525,1.22983717918396,967995.0352649322
39774.62780736666,1.231311559677124,967638.1087544604
62999.22288031384,1.2327992916107178,967627.3609902136
3086284.902029337,1.2347848415374756,967695.6544112145
35242.848408035046,1.236271619796753,967626.2350721544
35242.83765304882,1.237760305404663,967626.216970273
35240.24971205078,1.239248514175415,967619.4675696017
35239.868807417435,1.2407376766204834,967609.8978016792
35239.62251237264,1.2422244548797607,967596.3413817905
191591.3020598851,1.2437117099761963,967502.2418118757
35283.568341654354,1.2452008724212646,967501.9651269369
35237.765797907145,1.2466883659362793,967501.9470067336
35237.76542891948,1.2481772899627686,967501.9289099973
35235.585593697135,1.2491681575775146,967288.9005707927
36183.62953793277,1.2506563663482666,967075.3767472896
35290.96778943556,1.252143383026123,967065.4535032121
991641.5488289554,1.2536327838897705,967063.8557921823
35229.15812314398,1.255120038986206,967056.6810037617
35229.092441283996,1.256608247756958,967056.6629159701
35229.092066277895,1.2580983638763428,967056.6447764226
35227.4825709106,1.2595841884613037,966901.4925384879
35575.55722826343,1.2610716819763184,966745.8857351373
36761.04147106313,1.2625598907470703,966735.9607686724
1088913.2545004822,1.2635529041290283,966742.7021974783
35223.72247817961,1.265040397644043,966734.052666023
35223.718538760855,1.266528844833374,966734.0345837817
35223.60021195363,1.268017292022705,966733.4656403508
35222.6186834474,1.2695057392120361,966723.2984287925
35222.411293537494,1.2704968452453613,966713.0066990415
36349.40055082189,1.2719841003417969,966598.870388267
65146.63772028973,1.2734730243682861,966598.7633933291
35220.20731054342,1.2754557132720947,966598.7234271485
35220.20691095006,1.2769451141357422,966598.7053485154
35219.3758515138,1.278433084487915,966525.6503793615
35247.80424487494,1.2799201011657715,966450.37444916
35411.738260399674,1.2814092636108398,966439.7392250035
326297.9360604568,1.2828960418701172,966438.9035245228
35217.54925687123,1.2843847274780273,966438.118631592
35217.54699478134,1.285872459411621,966438.1005556906
35217.51959339835,1.2868635654449463,966437.8695085106
35216.88108115357,1.2883522510528564,966426.84645282
35216.6501717508,1.2898404598236084,966415.731161194
35353.23598624509,1.291327714920044,966356.0769024566
55849.813761775644,1.2933123111724854,966355.8211379407
35215.507901993515,1.2943041324615479,966355.7893712259
35215.5074786577,1.2957921028137207,966355.7712974157
35215.022777466475,1.2972803115844727,966327.6547949448
35215.69259110947,1.2987678050994873,966274.3103631368
35219.37626380938,1.3002560138702393,966254.4991780203
189767.36578387688,1.3017442226409912,966247.9637148249
35214.4505480022,1.3032333850860596,966247.6922363598
35213.56008034929,1.304720163345337,966247.6741640915
35213.55909425689,1.3057124614715576,966247.6560822492
35213.16901670847,1.307199478149414,966233.3434643081
35212.85784265101,1.3091866970062256,966219.0111825067
35212.75537424648,1.3106727600097656,966192.8751504625
145093.48951837115,1.31166410446167,966177.2043518774
35212.20961304534,1.3131523132324219,966177.0418956124
35212.05611611292,1.3146400451660156,966177.0238252691
35212.0556687179,1.3161280155181885,966177.0057286093
35211.5310903217,1.317615270614624,966134.6718566014
35214.5113343626,1.3191032409667969,966092.2108608338
35213.99975334368,1.3200962543487549,966080.3822285786
174002.3243729632,1.3215839862823486,966074.3855470254
35210.099454573945,1.3230721950531006,966074.1558801163
35210.077266534194,1.3245601654052734,966074.1378118673
35210.0767771113,1.3265445232391357,966074.1195419937
35209.63240824605,1.3275368213653564,966041.0110521225
35210.30672401686,1.3290245532989502,966007.8093876066
35208.89772037769,1.3305110931396484,965994.982257194
63569.85207296608,1.3320002555847168,965985.7025490084
35209.028217253974,1.3334882259368896,965985.6639927711
35208.33348793727,1.3349759578704834,965985.6459259681
35208.333138955786,1.335968255996704,965985.6278549802
34618.517879007624,1.3374550342559814,906595.9251988388
36877048.133325495,1.3389434814453125,5904011.955268627
988474818.4871618,1.3404321670532227,7971070.812506067
692973589.9204139,1.3424160480499268,4350352.953848178
97264.2739802146,1.343904733657837,851020.5856673411
97097.51972654919,1.3453941345214844,851020.4479095947
34148.10803782598,1.3468804359436035,850980.9742986254
34145.89205612723,1.3478715419769287,850972.284790428
33691.80058898663,1.3493602275848389,841786.0222319422
2503310800.6302824,1.3508474826812744,46501148.01577352
32776.53665680315,1.3523361682891846,836368.5213392669
32769.13908138247,1.3538246154785156,836368.5056858223
32769.13770521006,1.35481595993042,836368.4900344572
32748.275448109554,1.3563041687011719,835894.5349034033
37819.25729339731,1.3582890033721924,835422.1995371159
35043.84761152469,1.359776258468628,835412.3769151187
4592635.267256307,1.3607687950134277,835560.2874108952
32737.020743728328,1.3622560501098633,835406.5789414165
32736.906157215435,1.3637440204620361,835406.5633222206
32736.899034771654,1.365232229232788,835406.5472011318
32735.046659899508,1.3667209148406982,835398.1400374613
32734.855724940142,1.368208646774292,835389.7316694036
32732.66178865959,1.3696961402893066,835230.4856423909
3965096.118747677,1.3706881999969482,835134.5470802053
32734.21192046665,1.3721754550933838,835019.9723488055
32729.70147728,1.373664140701294,835019.9567343852
32729.689437432335,1.37540602684021,835019.9411012015
32726.534189257138,1.3766403198242188,835011.725878612
32726.35185890299,1.3781285285949707,835003.5105555056
32761.055265480853,1.3796160221099854,834721.9858615757
2223089.129253578,1.381105899810791,834736.7709134526
32719.743297869718,1.382591962814331,834700.7495922799
32719.74154592671,1.384080410003662,834700.7339895164
32719.7411297541,1.3850727081298828,834700.7163159224
32718.48071529818,1.386559009552002,834594.0802693401
32879.68972681672,1.3880484104156494,834487.0609831628
34019.56128591409,1.3895361423492432,834478.3989277143
602310.3941799542,1.391023874282837,834480.0126308007
32715.695048775,1.3930082321166992,834477.3612508535
32715.691479330697,1.3939998149871826,834477.3456519495
32715.392442836626,1.3954904079437256,834475.9129477589
32714.655572557156,1.3969764709472656,834467.0938148149
32714.449101192993,1.3984639644622803,834457.8651484019
35495.816112349006,1.399951457977295,834338.6634144268
57311.102149341496,1.4014396667480469,834338.6093145895
32711.887289510712,1.4024319648742676,834338.5775821791
32711.8868378689,1.4039199352264404,834338.561986903
32711.42604884518,1.4054088592529297,834306.8686444878
32712.77058135683,1.4068965911865234,834275.0246720447
32710.662641176263,1.408740520477295,834264.3537964345
60511.24346314141,1.4098713397979736,834256.3942581695
32710.870283952932,1.4113597869873047,834256.3597095794
32710.07502842248,1.4128479957580566,834256.344115654
32710.07469038698,1.4143359661102295,834256.3285187937
31103.051250739616,1.4158241748809814,696547.2995476946
30005239.400113627,1.4173121452331543,3373999.1938255434
5464075255.989294,1.418304443359375,218264078.88380632
48176425.78988022,1.4197912216186523,717642.747365852
4406978.645642572,1.4212801456451416,700587.9325815279
4398368.647022976,1.4227678775787354,700305.1540545273
141666.2223812657,1.42425537109375,628147.7395105347
140017.42039755627,1.4257442951202393,627999.055496927
92411.18315359764,1.427232027053833,622832.0065899679
209416971.5194272,1.4287199974060059,939362.465836237
95872.43502387874,1.4302082061767578,619785.3792024759
88819.040177404,1.4316966533660889,619785.2547370453
88818.91964147218,1.4326879978179932,619785.1397636808
38457.18268302868,1.4341762065887451,578913.9808238806
2130576.788909879,1.435664415359497,585416.2096242564
24400529.221935038,1.4371521472930908,573195.949888512
122851496.47623122,1.4386394023895264,678828.5377528083
308827.5274844664,1.4396326541900635,568848.0933162393
308235.2901873536,1.441617488861084,568846.704652175
42823.929759832405,1.443105936050415,568485.855423155
42322.92974201423,1.4440958499908447,568472.2691837322
37098.8551827105,1.4455842971801758,568324.5469144237
5120815.499987028,1.4470710754394531,568119.7168328712
2633690.662703866,1.4485599994659424,567979.1574108241
28762.249517576427,1.4500477313995361,567928.6060163763
28762.24429102257,1.451535940170288,567928.5939597029
28756.988884901086,1.453023910522461,567904.40636782
28771.251206094665,1.454512596130371,567880.1655838086
28747.567614061052,1.456496000289917,567871.8955879691
127985.68973384364,1.458479881286621,567865.7481736644
28757.270525880595,1.4599673748016357,567865.6227046193
28741.624041438285,1.461956262588501,567865.6106586725
28741.620182243732,1.4634406566619873,567865.5986178011
28020.774136611868,1.4649286270141602,563543.692951644
3551897.8132888284,1.4664158821105957,606543.102272447
12096502.606867537,1.467407464981079,560601.1928083507
489820263.8250635,1.468895673751831,2307872.010620254
30576.235929384064,1.4703850746154785,559534.3369389478
30573.772879783723,1.4718725681304932,559534.3233140785
29884.308902956935,1.4733598232269287,559526.9376678441
29773.535296858867,1.4748482704162598,559519.7278835321
28857.37899395363,1.476335048675537,559451.6090575773
533994.8822149943,1.477327823638916,559147.4938525043
5377215.357500488,1.4788165092468262,559355.928253316
33951.040409280744,1.4803040027618408,559145.218807705
33926.73892820464,1.4817924499511719,559145.2020145438
27185.49331509337,1.4832804203033447,559138.995221414
27027.997450074086,1.4842724800109863,559133.5190234352
27026.695569128202,1.485759973526001,559128.05210134
402102.56408397504,1.487248420715332,558996.1015708185
37921.24555406293,1.4887356758117676,558994.9225026858
26999.74775774578,1.4902238845825195,558994.9067115927
26999.7464048323,1.4917118549346924,558994.8960872707
26952.85439774285,1.4932007789611816,558260.3461085855
26926.947306576425,1.494192361831665,557528.712959336
18193439.297008112,1.495680809020996,559483.854814218
70729.23232572559,1.4971678256988525,557071.8353894284
47406.42908472378,1.4986565113067627,557071.7825365735
47343.455913468366,1.5001440048217773,557071.7497693575
26871.43538938878,1.5016324520111084,557060.7077218737
26870.66065303464,1.5026237964630127,557055.3268393509
26983.773878265223,1.50411057472229,556604.2892206772
21647382.274101373,1.5055997371673584,559937.8941129184
26830.9524199212,1.5070879459381104,556523.1099495632
26830.847264875847,1.5085763931274414,556523.0994577069
26830.846474629863,1.510063886642456,556523.0889263214
26793.13584612016,1.5115509033203125,555520.1292821659
26888.9059629157,1.5130400657653809,554522.3298370615
7899660.558551328,1.5145292282104492,554638.4628229936
80292.06296387652,1.5160162448883057,554183.7481596692
32808.84979223498,1.5175042152404785,554183.6933322904
32787.26865962068,1.5189921855926514,554183.6776475164
26723.952290070498,1.520479679107666,554177.0107441207
26723.0561258695,1.5214731693267822,554171.688490592
26704.4936421587,1.5229597091674805,553827.3401503811
18202328.99435705,1.5249431133270264,555986.1686028974
26686.69755029721,1.5264322757720947,553571.7827890798
26681.318433936678,1.5279202461242676,553571.7724117908
26681.317990872834,1.5294086933135986,553571.762036164
26187.89181339747,1.5308966636657715,531099.1564729603
4858891.636675343,1.532383680343628,597498.3190198472
37027732.07388487,1.533872365951538,519542.087066023
321791754.0783934,1.5353591442108154,1264124.6318075415
35591.68999450069,1.5368478298187256,509550.9633591862
35558.93555008275,1.5383355617523193,509550.9449056736
25887.02691441937,1.5398244857788086,509543.7340290552
25878.231056935056,1.5413134098052979,509538.7390550334
25659.34692020433,1.5428006649017334,509290.3833305303
286240.73330837436,1.5442874431610107,509040.38500254654
48683.27796336046,1.5457751750946045,509039.7942434454
25642.88068920612,1.546767234802246,509039.772181031
25642.88011231421,1.5487513542175293,509039.7625977232
25627.714983983333,1.5497446060180664,508538.2199916746
90634.4585540763,1.5512309074401855,508064.0989300635
123045.46995344716,1.5527210235595703,508031.11368015234
21274322.738393657,1.5542070865631104,511327.401991687
25591.16938493208,1.5556964874267578,508029.30112529645
25591.14615469838,1.5576801300048828,508029.29158060567
25588.80041443507,1.5591669082641602,508028.2029986755
25585.05322871819,1.5606560707092285,508023.2151605149
25584.78399547714,1.5626392364501953,508018.15649643913
85324.54177588713,1.5641288757324219,507678.0937736275
203253.50327616825,1.5656147003173828,507678.3086400651
25566.979645975876,1.5671045780181885,507678.0028341756
25566.979117252922,1.5685927867889404,507677.9933075159
25565.333155098553,1.5705771446228027,507618.88592884113
25731.85754462281,1.572063684463501,507559.6079292731
25570.97211060651,1.5735526084899902,507554.26924684003
330882.0368394381,1.5750398635864258,507550.3939927184
25560.695795258012,1.5765271186828613,507549.59142109856
25560.462466759018,1.5775198936462402,507549.5818992072
25560.46197843369,1.579007863998413,507549.5723674297
25553.862269363246,1.580495834350586,507292.9854627458
38841.74300756263,1.581984043121338,507038.86965149746
97477.19392726354,1.5834720134735107,507030.79177169333
4370115.828149697,1.5849597454071045,507169.4388424227
25539.880004283787,1.5864489078521729,507030.2666248483
25539.859938740996,1.587440013885498,507030.2571183782
25534.66631029414,1.5889277458190918,507025.7205043829
25534.407082489983,1.5904147624969482,507020.74905416084
25534.180735126654,1.5919055938720703,506990.4820790742
470973.6855958738,1.593393325805664,506974.14897877164
25532.26458144416,1.5948803424835205,506972.52784062224
25532.11373387451,1.596367597579956,506972.51833987056
25532.113273134244,1.597855806350708,506972.5088246443
25526.253750514392,1.59934401512146,506731.46863214206
36359.62053735531,1.6003363132476807,506492.2253698199
65946.84337362238,1.6018238067626953,506484.8041459625
4916987.0588608105,1.60331130027771,506660.1731486155
25513.16241391564,1.604799747467041,506483.99110568175
25513.146982164875,1.6062884330749512,506483.98161908804
25509.81614792162,1.607776403427124,506481.08803717874
25508.968637796945,1.6092643737792969,506476.09938482306
25508.71268797077,1.6107521057128906,506470.3940036987
259766.29283676544,1.6122405529022217,506271.0538192862
31691.598672868036,1.6132323741912842,506270.5592521641
25499.727644919934,1.614720344543457,506270.5471950554
25499.72712296868,1.6162075996398926,506270.53771844873
25499.033858438685,1.6176962852478027,506245.42962381255
25505.36841913639,1.6191835403442383,506220.2456939307
25500.19726722113,1.6206727027893066,506214.2382480209
155979.61514177776,1.6216635704040527,506210.3505488028
25497.121083857142,1.6231515407562256,506210.16851611144
25497.034218101133,1.6246397495269775,506210.15904147323
25497.033751611118,1.626126766204834,506210.14954135154
25495.834311844726,1.6276161670684814,506161.45668875123
25572.20027797547,1.629103660583496,506112.61476587923
25646.087663184164,1.630591869354248,506107.2212496914
557248.0665338091,1.6320815086364746,506107.5825497337
25492.76162716025,1.6330723762512207,506105.31499935617
25492.758654704256,1.6345596313476562,506105.3055279269
25492.75541718701,1.636049509048462,506105.28860626864
25492.156204686544,1.637535572052002,506099.00964540336
25491.852280060975,1.6390235424041748,506092.7207905077
25491.45135012914,1.6405119895935059,506071.4554956327
309752.5544297821,1.642000436782837,506053.83903101576
25490.90756105259,1.642991542816162,506053.13512318337
25490.364124319105,1.644479513168335,506053.1256533317
25490.36274776544,1.6459667682647705,506053.1161716486
25489.86086654681,1.647456169128418,506046.1963972367
25489.52202898383,1.6489436626434326,506039.2686572472
25488.971146082637,1.6504316329956055,506023.11263280344
239156.57512984794,1.651423454284668,505994.1911805894
25495.936140484613,1.6529109477996826,505993.7696356729
25488.695143753368,1.65440034866333,505993.7601645721
25488.690189834157,1.6558892726898193,505993.7506929155
25487.31289036534,1.6573750972747803,505988.47197146673
25487.074398476743,1.658862829208374,505983.19184419105
25484.61641047115,1.6598560810089111,505924.7489191589
5669448.780751486,1.6613435745239258,505223.7892775653
32395.027004173717,1.6628317832946777,504989.5620623159
25794.04983636515,1.6643190383911133,504989.54956643726
25792.694401604916,1.6658074855804443,504989.539869175
25444.762794799877,1.6672961711883545,504984.6474219421
25444.570194900316,1.6682875156402588,504979.82142982585
25758.70676649622,1.6697754859924316,494641.96830686484
1799927908.767832,1.6712634563446045,24099916.995216157
25042.41908802655,1.6727521419525146,491762.3952648753
25040.215414780258,1.6742398738861084,491762.386125926
25040.20143046144,1.6752314567565918,491762.3769586147
25036.586145911137,1.6767189502716064,491757.6246195651
25036.46209980962,1.678208351135254,491752.87266165036
25038.272468874056,1.6796958446502686,491476.32822409295
8095974.763722752,1.6811838150024414,491843.6392844137
25027.22046419798,1.6821763515472412,491366.0063555973
25026.982912888398,1.6836638450622559,491365.99722702417
25026.980572343342,1.6851515769958496,491365.98805322463
25026.319475893986,1.6866395473480225,491360.794219748
25026.178295053574,1.6881277561187744,491355.5984643293
25024.989175919083,1.6891202926635742,491309.3901845699
777603.2968082589,1.691103458404541,488128.55027532164
1035973.1045145602,1.6920955181121826,488131.9381993801
27943.93969900995,1.6935834884643555,488124.11175013706
27932.83846905377,1.6950714588165283,488124.10037200706
24942.3432535598,1.6965599060058594,488118.87728306244
24942.222509298233,1.6980481147766113,488114.2411734985
24931.77986179034,1.6990389823913574,487689.9884937631
77221095.99641874,1.700526475906372,526921.8325691689
29821.935795308047,1.7020153999328613,483468.43230515835
24821.631478189473,1.703502893447876,483468.4213347846
24821.631238312617,1.7049922943115234,483468.4123554846
24819.298286328125,1.7064812183380127,483294.42681109824
27661.08372117241,1.7079665660858154,483120.39670022234
38434.884942798184,1.7089600563049316,483115.13385678665
2310422.3626111546,1.7104482650756836,483153.3063932487
24813.99948376775,1.7119364738464355,483114.4032520342
24813.99307160538,1.7134242057800293,483114.3942782563
24812.79128568498,1.7149102687835693,483112.2006214968
24812.23946478044,1.7164013385772705,483107.4386630729
24812.10498943402,1.7173914909362793,483102.21189522947
142221.6798076801,1.7188787460327148,482980.12384669535
25969.87530985098,1.720367670059204,482979.9719041925
24808.929527215565,1.7218546867370605,482979.96250449796
24808.92926327951,1.723343849182129,482979.95353438496
24808.34414371187,1.72483229637146,482940.3069626837
24833.60385412316,1.7258243560791016,482900.53088670876
24902.204720571714,1.727311372756958,482895.3380858351
294413.47093487263,1.7287993431091309,482894.7456105102
24806.93535098613,1.7302882671356201,482894.1094896449
24806.933951519582,1.7317755222320557,482894.1005209746
24806.929154976082,1.733262300491333,482894.0645132918
24806.55227651059,1.7342562675476074,482888.3696907239
24806.39026338978,1.7357430458068848,482882.65735272417
24826.81281342533,1.737231969833374,482858.81383743294
47544.154077039646,1.7387194633483887,482858.46081292885
24805.771880473418,1.7402074337005615,482858.4398569635
24805.771595597747,1.7416954040527344,482858.4308891345
24805.74739040839,1.7426872253417969,482857.6526093355
24805.25221986763,1.744175910949707,482831.5461885504
24813.360729266566,1.7456629276275635,482795.7454766338
81502.48168952612,1.7471513748168945,482789.92799094657
25261.790616356273,1.748638391494751,482789.8747162903
24804.66098827277,1.7496321201324463,482789.8655824852
24804.658071620124,1.7511193752288818,482789.85661543196
24803.8495367342,1.7526071071624756,482784.8734003569
24803.714670624155,1.7540953159332275,482779.8887991189
24802.491837513215,1.7555835247039795,482722.33825345174
2015250.1719119616,1.757431983947754,482595.8168235953
24821.948851517063,1.759418249130249,482566.21792819083
24803.839982116686,1.760904312133789,482566.2089552069
24803.817511710804,1.762887954711914,482566.1999831989
24798.032064197272,1.7643766403198242,482561.56830576947
24797.91088204133,1.7658636569976807,482556.93753159913
24789.24934124433,1.767352819442749,482113.9639452806
37426467.320368186,1.7693378925323486,491433.69734393316
24834.204361793007,1.7708251476287842,481226.42552002036
24786.627289271662,1.7752890586853027,481226.41654881026
24786.535652112016,1.777273416519165,481226.40758618584
24763.12821472814,1.7792563438415527,481221.8219657866
24763.008628364125,1.781240463256836,481217.24064333667
24716.042549961836,1.7827298641204834,479416.3707704854
2395456505.5128994,1.784712791442871,41889696.10157211
